class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
kicking,0.597342253,0.182464153,-0.312240928,0.999959528,0.600529671,0.166891336,-0.275252521,0.999877572,0.60359031,0.168115899,-0.27538836,0.999862731,0.606414258,0.169266894,-0.275472075,0.999860406,0.588813066,0.163366646,-0.306389809,0.999912679,0.583382189,0.162179932,-0.306472808,0.999908864,0.576999307,0.160923287,-0.306525648,0.999918401,0.59950912,0.179505751,-0.089094326,0.99958235,0.559171021,0.169623554,-0.229798511,0.999881804,0.59939307,0.205528468,-0.241315603,0.999938786,0.585612714,0.202273503,-0.282110691,0.999964714,0.610852957,0.301776618,0.088463329,0.999814868,0.502877355,0.267311931,-0.212983027,0.999979496,0.611004412,0.425863147,0.156876981,0.747363389,0.453530699,0.372801095,-0.213976786,0.990339279,0.617102563,0.534468591,-0.015168209,0.679008722,0.430051357,0.497243196,-0.30545032,0.961648107,0.618914247,0.572733045,-0.041032657,0.586843848,0.424823791,0.534549057,-0.35561803,0.926425457,0.617617071,0.574729741,-0.091388486,0.603985846,0.432444304,0.535690367,-0.382409304,0.92917496,0.610195041,0.562324584,-0.041098282,0.579724014,0.437919974,0.524484873,-0.31723702,0.913134933,0.569688439,0.53237325,0.128335014,0.999460757,0.519517064,0.525035739,-0.128116801,0.999815941,0.586825609,0.718304753,0.119737901,0.836777985,0.605386138,0.69427985,-0.323774666,0.981350601,0.554268539,0.906937182,0.25653109,0.941187978,0.689641833,0.898695529,-0.33419472,0.983509779,0.529791892,0.938224554,0.2604267,0.865966976,0.687237978,0.93996805,-0.348258913,0.90381825,0.598626137,0.962966144,0.120193377,0.943912923,0.768561482,0.9133268,-0.556075335,0.982389808
kicking,0.597374201,0.181776956,-0.339561403,0.999960721,0.600559831,0.166789591,-0.301630139,0.999886453,0.60365504,0.16805546,-0.301739246,0.999872446,0.606478155,0.16922769,-0.301802725,0.99987036,0.588874042,0.163218588,-0.333874762,0.99991858,0.583393991,0.162012443,-0.333953917,0.999914885,0.577074289,0.160733372,-0.33398658,0.999923646,0.59948796,0.179517895,-0.10803701,0.999611676,0.558899999,0.16945675,-0.253799558,0.999890864,0.599493742,0.204607308,-0.266132057,0.999940872,0.585633457,0.20111984,-0.308337212,0.999966204,0.609895885,0.300021917,0.078921929,0.999812961,0.502884567,0.267514646,-0.23559919,0.999979734,0.611707807,0.423276424,0.152755052,0.706754386,0.453455716,0.374091566,-0.237576947,0.990497291,0.616694868,0.52925837,-0.011684534,0.64478904,0.430081815,0.498237073,-0.319541752,0.960347652,0.620207846,0.570631146,-0.035639785,0.557600141,0.424824238,0.536087811,-0.373109728,0.924539387,0.617071509,0.569832563,-0.087936297,0.574780464,0.432407796,0.537171066,-0.38538453,0.92688787,0.611217797,0.5593943,-0.038677048,0.552360475,0.437876552,0.526047885,-0.32469973,0.909594297,0.570303202,0.532057703,0.132485539,0.999464571,0.520882726,0.525282264,-0.132342428,0.999809861,0.618074715,0.707846701,0.048893373,0.825404584,0.60174787,0.695277691,-0.318203151,0.98220849,0.630255044,0.905677021,0.128044829,0.936107814,0.60823977,0.909532607,-0.320585191,0.984489918,0.616073251,0.939730346,0.125618055,0.86491096,0.600157738,0.951251388,-0.339686722,0.908428848,0.697485685,0.946174622,-0.010736969,0.941355467,0.638602853,0.943502069,-0.448489934,0.983039081
kicking,0.597457886,0.181623325,-0.322188348,0.999962747,0.600476205,0.166374922,-0.287322074,0.999895513,0.60342133,0.16765824,-0.287425101,0.9998824,0.606033564,0.168851182,-0.287493914,0.99988085,0.588971376,0.162827492,-0.322471827,0.999924839,0.58349508,0.161615595,-0.322550684,0.999921262,0.57715106,0.160315424,-0.322568923,0.999929607,0.597366333,0.179238021,-0.107410841,0.999642909,0.559004843,0.168856069,-0.264618188,0.999900281,0.59938699,0.204242289,-0.252948076,0.999945104,0.585704803,0.20075734,-0.299027026,0.999968886,0.606054246,0.297902137,0.079712458,0.99981606,0.502980471,0.26714009,-0.254885584,0.999981046,0.606105745,0.4236646,0.153743446,0.663345277,0.454870671,0.3747693,-0.288646072,0.990852892,0.617180467,0.531087101,-0.006351911,0.607004642,0.431650788,0.498877853,-0.376598209,0.959693313,0.620977521,0.570215762,-0.026933812,0.526173294,0.425761491,0.537053645,-0.429694146,0.923905075,0.617489994,0.570041478,-0.079150371,0.542665422,0.434120327,0.538236082,-0.44446972,0.925726593,0.611581206,0.560318053,-0.033319764,0.522382736,0.440611333,0.527044773,-0.383685797,0.907472312,0.570502877,0.528374672,0.138487577,0.999489725,0.521861732,0.525359035,-0.13826178,0.999819398,0.612741053,0.702804506,0.064828396,0.820625544,0.598931372,0.694794178,-0.293702275,0.983568251,0.599043071,0.904591978,0.156450078,0.936482251,0.670267284,0.909426033,-0.280594528,0.985779345,0.576817334,0.936028481,0.156079277,0.869744122,0.685085058,0.945208728,-0.29235056,0.915871203,0.693477869,0.946346521,0.022648308,0.942174196,0.746784627,0.911733508,-0.475854605,0.984252751
kicking,0.597924292,0.181353375,-0.297270566,0.999965429,0.600404203,0.165342897,-0.263710827,0.999904633,0.603054047,0.166444674,-0.263789475,0.999892473,0.605284393,0.167449594,-0.263833344,0.999891341,0.589005649,0.162333921,-0.301870793,0.999931276,0.583629072,0.161288992,-0.301936716,0.999927938,0.577480555,0.160096273,-0.301937252,0.999935687,0.594437301,0.177963749,-0.091646761,0.99967432,0.559098899,0.168711826,-0.263176322,0.999909401,0.599409163,0.203579485,-0.230406493,0.999949515,0.586646795,0.200699762,-0.280341923,0.999971509,0.600729227,0.296538591,0.098075323,0.999822259,0.504099905,0.266301841,-0.276398331,0.999982297,0.602128267,0.423808545,0.171051875,0.62519747,0.457693964,0.374137193,-0.321248382,0.991247058,0.614613891,0.531098902,0.015160323,0.574941158,0.438708097,0.498814553,-0.400248379,0.959114075,0.620076776,0.57153374,-0.0030873,0.499226958,0.432641119,0.536634207,-0.453788877,0.923137665,0.616896629,0.571408987,-0.053947438,0.515100479,0.440923482,0.537336349,-0.466587871,0.924356759,0.611747444,0.560761869,-0.011477781,0.496537447,0.44606635,0.525804758,-0.406377226,0.90492183,0.570316732,0.525818229,0.143608719,0.999519587,0.524299324,0.525053203,-0.143402144,0.999828756,0.608468115,0.699146688,0.067997679,0.818312585,0.598906457,0.695210874,-0.28481257,0.984957993,0.586948097,0.898631871,0.145797089,0.937725008,0.682539761,0.890280008,-0.263196409,0.987042785,0.566305995,0.933871448,0.14406611,0.875403523,0.685474753,0.93889761,-0.273478776,0.923048675,0.653908968,0.946132839,0.018346103,0.944023371,0.752181888,0.906958461,-0.455419123,0.985519588
kicking,0.598234355,0.181163296,-0.2267721,0.999968112,0.600045204,0.164915577,-0.195273265,0.999913275,0.602085471,0.165803716,-0.195371777,0.99990207,0.603638351,0.1665764,-0.195418969,0.999901295,0.58904165,0.162295491,-0.235482976,0.999937475,0.583838284,0.161300868,-0.235553324,0.999934375,0.577880561,0.16012311,-0.235576466,0.999941587,0.590554237,0.176190108,-0.036308281,0.999703884,0.559153616,0.168523699,-0.218222857,0.999917984,0.599241078,0.202573925,-0.164386019,0.999953985,0.587222219,0.200484961,-0.216956541,0.999974132,0.599133492,0.295362532,0.140659839,0.999830723,0.504194498,0.264405638,-0.249840483,0.999983728,0.601315856,0.422268838,0.211888075,0.59236747,0.457489043,0.371157378,-0.296223909,0.991726577,0.614264667,0.529749751,0.051098779,0.54961431,0.43815437,0.496607333,-0.382407814,0.960354388,0.618017852,0.569174051,0.032612231,0.47859183,0.431925654,0.533255994,-0.435976177,0.925483048,0.616727173,0.569579363,-0.017763972,0.493771195,0.440228641,0.535222828,-0.451782763,0.926294148,0.611982703,0.559729695,0.024615975,0.476199865,0.445567638,0.52351284,-0.389911443,0.906678975,0.56871742,0.52469188,0.143185586,0.99954468,0.526206195,0.523624778,-0.142927006,0.999839783,0.600536883,0.701636314,0.090822235,0.817856848,0.606830299,0.69105202,-0.293337137,0.986205161,0.563715279,0.899053335,0.190707028,0.939852417,0.701980412,0.886728048,-0.316884369,0.988180697,0.545052528,0.935332656,0.192094758,0.881330311,0.697979271,0.937480271,-0.330861002,0.929867506,0.624575078,0.947239578,0.051706128,0.945961237,0.779375613,0.900150537,-0.513739884,0.986674607
kicking,0.598398566,0.181760177,-0.266883582,0.999970138,0.599668801,0.165180817,-0.233314857,0.999920547,0.601299405,0.165938005,-0.233417422,0.999910116,0.60248673,0.16660744,-0.233469903,0.999909639,0.589071572,0.162926182,-0.271498531,0.999942601,0.584032357,0.162011132,-0.271570146,0.99993968,0.578327298,0.160855293,-0.271588743,0.999946475,0.588588297,0.176261485,-0.06344188,0.999729455,0.559205711,0.168817595,-0.236179143,0.999925435,0.599021018,0.202626124,-0.200872421,0.99995774,0.587541878,0.200929046,-0.250876278,0.999976397,0.598912418,0.295624465,0.118152432,0.999836028,0.504251301,0.264602184,-0.252092779,0.99998492,0.601794302,0.42258814,0.187728733,0.561893344,0.457295597,0.371116221,-0.29777202,0.992218971,0.614700556,0.530572355,0.023103867,0.525955737,0.437706858,0.496880382,-0.385642976,0.961499512,0.617960215,0.569859803,0.002053477,0.458895624,0.431507945,0.533979237,-0.440022558,0.927385688,0.617004931,0.57043165,-0.048465505,0.473448336,0.439776838,0.535738349,-0.454761177,0.92781961,0.61218828,0.560285151,-0.003630378,0.456844509,0.445109874,0.524023592,-0.392799199,0.907960474,0.56885922,0.525316119,0.143485233,0.999567449,0.527223408,0.52365917,-0.143209726,0.999848604,0.603452682,0.700263023,0.080194764,0.819648921,0.606119692,0.690221548,-0.306607783,0.987300277,0.563747406,0.904214501,0.170597807,0.941471994,0.704838872,0.884506643,-0.316760629,0.98915863,0.541338325,0.935378492,0.170411989,0.886561871,0.700056076,0.936323881,-0.329475135,0.935647309,0.616264045,0.948599517,0.039288502,0.947640181,0.779428601,0.89763844,-0.517385066,0.987645268
kicking,0.598354042,0.181827337,-0.244021982,0.999972522,0.598733008,0.165203914,-0.20998925,0.999927819,0.600029051,0.165977791,-0.210090473,0.999918222,0.60098362,0.166634604,-0.210130587,0.999917924,0.588926613,0.16307734,-0.248984545,0.999947786,0.584005713,0.16221787,-0.24904567,0.999945104,0.578346193,0.161118433,-0.249056131,0.999951363,0.587042511,0.175993904,-0.039319083,0.999754429,0.558708012,0.168826789,-0.216146439,0.999932528,0.598477304,0.202674463,-0.177897304,0.999961555,0.587493956,0.200948775,-0.228974596,0.999978602,0.597496152,0.295566589,0.14276801,0.999844372,0.504045904,0.26445967,-0.23953867,0.999986172,0.59900099,0.421849698,0.2111094,0.534784973,0.453670651,0.369304925,-0.290634006,0.992780685,0.613053977,0.530931592,0.035215143,0.509501934,0.434099048,0.496086329,-0.381396621,0.963584363,0.616766632,0.569741309,0.012476055,0.445824474,0.428254694,0.534176886,-0.437110096,0.930907667,0.615500867,0.571019709,-0.039568551,0.459847301,0.435345381,0.535867274,-0.451647371,0.931063294,0.611060381,0.560648501,0.007362819,0.443726003,0.440853655,0.523994505,-0.388710827,0.911624074,0.569210351,0.525711596,0.144020349,0.999590158,0.527430654,0.524158001,-0.143725783,0.999857008,0.601755738,0.701577783,0.072873473,0.824106276,0.608714223,0.690154016,-0.298150122,0.988315165,0.557559192,0.904267132,0.154620394,0.943949401,0.703217447,0.884933531,-0.306521237,0.990066946,0.535469949,0.937450826,0.153417081,0.892795622,0.699012876,0.936299026,-0.319491684,0.94108963,0.605271518,0.951418579,0.021625353,0.94998157,0.777884543,0.898293972,-0.507297635,0.988565683
kicking,0.597562253,0.182183772,-0.184099838,0.999974728,0.596891046,0.165329173,-0.151262894,0.999934375,0.59806329,0.166050807,-0.151379019,0.999925613,0.598988354,0.166662678,-0.151415452,0.999925494,0.587791741,0.163321152,-0.189819664,0.999952435,0.583072901,0.162491694,-0.189870596,0.999949932,0.577549398,0.161409467,-0.189902455,0.999955773,0.585258782,0.176024944,0.00954111,0.9997769,0.557137728,0.169063643,-0.165589243,0.999938846,0.597124338,0.202799335,-0.121790215,0.999965072,0.586749196,0.201153353,-0.172411487,0.999980628,0.595082283,0.295602977,0.176858976,0.999854982,0.503218174,0.264260769,-0.197808206,0.999987304,0.596854866,0.422068745,0.237653449,0.515840948,0.45292604,0.368233413,-0.247965306,0.993099332,0.609195948,0.531403124,0.061155844,0.50603056,0.433539212,0.496348143,-0.347732246,0.964502156,0.614578843,0.571950853,0.038402069,0.445367813,0.427681774,0.534425378,-0.404189378,0.932552934,0.613275766,0.573576629,-0.012631165,0.458933115,0.43460232,0.536138594,-0.416471183,0.932390213,0.609528005,0.562172592,0.034112401,0.441794008,0.439956695,0.524232745,-0.354138881,0.913118839,0.568021655,0.528972983,0.14438957,0.999611795,0.527233243,0.525771856,-0.144093946,0.999866903,0.585161448,0.706910014,0.102849513,0.81956917,0.610136211,0.69089222,-0.307391137,0.989189386,0.548836291,0.904291868,0.175819024,0.944427252,0.700979233,0.892163754,-0.352508157,0.99090296,0.528437555,0.938687563,0.17211619,0.895743251,0.701352894,0.940631449,-0.36895147,0.9462201,0.600935936,0.953400612,0.064816289,0.950858891,0.788095176,0.897028804,-0.556940913,0.989427447
kicking,0.597084403,0.182307988,-0.180766538,0.999976516,0.595907271,0.165347293,-0.147907168,0.999940157,0.597103,0.166079611,-0.148039728,0.999932051,0.598095,0.166703165,-0.148096189,0.99993217,0.58715415,0.163364589,-0.183780715,0.999956489,0.582529962,0.162542,-0.183830082,0.999954104,0.577136695,0.161460459,-0.183853135,0.999959588,0.584250689,0.17608507,0.011136682,0.99979651,0.556306839,0.169226915,-0.151302785,0.999944389,0.596156895,0.202816799,-0.119668178,0.999968052,0.586107254,0.201329336,-0.166635647,0.999982357,0.595156848,0.296293378,0.171466067,0.999861479,0.502737582,0.264773279,-0.18292135,0.999988317,0.596893251,0.422746629,0.224483088,0.487359256,0.453280866,0.368886948,-0.227989346,0.993239641,0.607408762,0.531602323,0.058807474,0.483724743,0.433527172,0.496218652,-0.327496111,0.964179456,0.613481402,0.57209152,0.035976026,0.427587271,0.427661896,0.533842146,-0.381037265,0.932278454,0.612201512,0.574098945,-0.011575548,0.44059217,0.434346169,0.535739779,-0.396365136,0.931857288,0.605679691,0.562371492,0.033110067,0.423975766,0.439959735,0.523916662,-0.335309118,0.912517667,0.567407787,0.531707346,0.141796097,0.999628544,0.527176738,0.52708149,-0.141530186,0.999876261,0.579470396,0.712933004,0.117715232,0.815290153,0.612479627,0.691144824,-0.314152926,0.989928484,0.545631528,0.905916512,0.210546181,0.944464624,0.697915196,0.895238996,-0.371214569,0.991616666,0.524397433,0.94071877,0.210396081,0.896872222,0.699175,0.942970455,-0.388643265,0.950543821,0.598959684,0.955186963,0.094145156,0.951259971,0.785966158,0.897582829,-0.57793057,0.990157723
kicking,0.593567908,0.18260847,-0.209011629,0.999978304,0.593408525,0.165459841,-0.174748331,0.999945462,0.595068157,0.16617389,-0.174877167,0.999938011,0.596495271,0.166789547,-0.174933016,0.999938309,0.583998322,0.16352421,-0.208916113,0.999960184,0.579218328,0.162743002,-0.208963051,0.999957979,0.573469758,0.161683515,-0.208980069,0.999963105,0.583887935,0.176259741,-0.00806109,0.999814689,0.553027689,0.169585839,-0.162963316,0.999949455,0.59353435,0.203091979,-0.145314693,0.999970853,0.582562506,0.20157218,-0.190174058,0.999983966,0.595226645,0.29708904,0.1538423,0.999870539,0.500955403,0.265362471,-0.184029028,0.999989212,0.597471058,0.42434451,0.209423512,0.476473778,0.453290462,0.370221615,-0.222243294,0.993330836,0.608267784,0.538345814,0.044552289,0.48059693,0.433095664,0.501637876,-0.324963301,0.963561416,0.613990903,0.580613732,0.021445857,0.426257432,0.427401066,0.53978622,-0.377899587,0.931412458,0.612627447,0.583823204,-0.027027402,0.439108253,0.434177279,0.541967452,-0.395580769,0.930837333,0.606286287,0.571159244,0.019008223,0.421985924,0.439684927,0.531210959,-0.333594233,0.911438107,0.567518055,0.534998894,0.141385019,0.999644637,0.526756704,0.529650271,-0.141154781,0.999885023,0.578231156,0.714043081,0.129650638,0.805770218,0.61058712,0.697725654,-0.315087259,0.99043113,0.543798804,0.907188177,0.242508575,0.942383587,0.695565283,0.908968329,-0.364192933,0.992181599,0.522890627,0.941234946,0.244844183,0.895067573,0.697649658,0.951150954,-0.380888551,0.954078794,0.597806215,0.955730975,0.122883193,0.949776173,0.781201661,0.902476907,-0.572314441,0.990685999
kicking,0.589648306,0.180763185,-0.330239862,0.999979496,0.590673506,0.163104698,-0.295737863,0.999949455,0.592880011,0.163740396,-0.295831054,0.999942601,0.594811678,0.164328411,-0.295881391,0.999942899,0.580521047,0.161533728,-0.325581759,0.999962926,0.575534999,0.16097039,-0.325667411,0.999960899,0.569761395,0.160186157,-0.325725824,0.999965668,0.584311306,0.17443344,-0.115337983,0.999827147,0.550783873,0.168565735,-0.250636786,0.99995333,0.591340482,0.201862887,-0.261657655,0.999972641,0.579147339,0.200613216,-0.300975889,0.999985099,0.595394373,0.296332061,0.060183927,0.999873102,0.498486966,0.265361756,-0.234780267,0.999989808,0.597904563,0.422830582,0.135403603,0.468532085,0.453178406,0.373133034,-0.235000074,0.993299365,0.608776867,0.538318157,-0.00058951,0.469044745,0.432961315,0.507624924,-0.311746091,0.961609304,0.614349067,0.580416262,-0.020914426,0.416600943,0.427601397,0.546563506,-0.354533523,0.927926779,0.612685859,0.583424151,-0.065232255,0.429780215,0.434400022,0.549289823,-0.380057484,0.927318573,0.606438696,0.570938051,-0.023241932,0.41259551,0.43968755,0.537557662,-0.322247446,0.907469988,0.56755048,0.532460928,0.129880652,0.999647498,0.519324481,0.528699875,-0.129801616,0.999893308,0.568211913,0.714143515,0.177827418,0.792307913,0.589533985,0.705228686,-0.315158218,0.990411878,0.539006114,0.907716215,0.347075194,0.939050138,0.662113309,0.91470933,-0.34156391,0.99256295,0.518900335,0.942067862,0.354768246,0.889547288,0.655722976,0.956550598,-0.356733799,0.95554471,0.589706242,0.956966341,0.225223452,0.947160244,0.727446795,0.939534485,-0.562904894,0.990997314
kicking,0.587421954,0.178694427,-0.351629347,0.999980867,0.588981926,0.161569476,-0.314963728,0.999953449,0.591559291,0.162231937,-0.315053046,0.999947131,0.593820691,0.162851572,-0.315095395,0.999947369,0.578381002,0.160095572,-0.344229102,0.999965668,0.573205769,0.159646198,-0.34430328,0.99996382,0.567587852,0.159053043,-0.344338357,0.999968171,0.584755838,0.173285097,-0.124369517,0.999839842,0.549886525,0.167811677,-0.25747183,0.999957085,0.589987993,0.199790537,-0.279364377,0.99997443,0.577095807,0.198699638,-0.317860663,0.999986172,0.595594585,0.295785367,0.059553269,0.999875665,0.497996807,0.264393598,-0.239533097,0.999990344,0.59821862,0.422587633,0.135498941,0.463306665,0.451441973,0.37213254,-0.238854989,0.993396938,0.609255373,0.538356721,-0.013280688,0.464344382,0.432067901,0.506808281,-0.318865269,0.960870683,0.614505053,0.580272377,-0.036082514,0.412764311,0.427412242,0.546052396,-0.364152342,0.926308036,0.61291337,0.583106041,-0.083756074,0.426265121,0.433976293,0.548965096,-0.389371932,0.925691426,0.606822014,0.57087028,-0.037633307,0.409061909,0.438964874,0.536962926,-0.329493731,0.905557036,0.567713499,0.530525863,0.127913296,0.99965179,0.516104579,0.527080357,-0.127852798,0.999900103,0.566263318,0.714390576,0.176270545,0.785960317,0.581534088,0.70796448,-0.307379991,0.990637004,0.537514746,0.908177793,0.34590593,0.938795924,0.649698079,0.912107766,-0.310824454,0.992975712,0.517138481,0.942516088,0.353097767,0.888557494,0.641472101,0.954528749,-0.324816048,0.957491636,0.583425701,0.960212111,0.219948903,0.946882486,0.716719925,0.947353601,-0.551484823,0.991382837
kicking,0.585182786,0.177990168,-0.449287951,0.999979496,0.587887883,0.160769671,-0.414795876,0.999952018,0.590782464,0.161408782,-0.414858937,0.9999457,0.593331695,0.162019163,-0.414889663,0.999945283,0.576872468,0.15936105,-0.435460508,0.999963284,0.57151413,0.158968925,-0.435539514,0.999961317,0.565869391,0.158476189,-0.435591638,0.999964774,0.584970891,0.17246896,-0.219900578,0.99983567,0.548838079,0.167194813,-0.314537525,0.99995482,0.588576734,0.199135736,-0.375463665,0.999972045,0.574748933,0.198065966,-0.402873486,0.999984503,0.599423409,0.295455605,-0.046064865,0.999861956,0.496301293,0.264250785,-0.255276144,0.999986708,0.605264902,0.422843754,0.038235273,0.485763192,0.44871664,0.372348309,-0.234025091,0.993347824,0.615769207,0.54351896,-0.102456123,0.481840461,0.431230366,0.506000459,-0.321173757,0.960618258,0.617845178,0.58360666,-0.132293969,0.425860852,0.426955581,0.545136869,-0.364155173,0.925091684,0.617030859,0.585698843,-0.180558518,0.439946175,0.433615416,0.546899259,-0.39540711,0.924791694,0.610931337,0.57367903,-0.126377434,0.423252434,0.438389271,0.535272837,-0.334359288,0.905158818,0.567943394,0.528571725,0.09443222,0.999579191,0.512799203,0.523606598,-0.094517305,0.999852598,0.567051649,0.714526355,0.073604062,0.783124864,0.561845124,0.709985793,-0.167442024,0.986424863,0.563197196,0.905165255,0.224975988,0.931705832,0.565328062,0.910668433,-0.039573338,0.989551604,0.546330094,0.93812865,0.229085386,0.875120342,0.54714644,0.949239969,-0.03869842,0.937772691,0.597930551,0.957742989,0.071166851,0.941118777,0.599594891,0.960383773,-0.237530336,0.987389684
